Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,country,GDP_per_capita,food_supply,_merge,GDP_per_capita_clean,gdp_group
MOZAMBIQUE,"Rice, paddy",1998-01-01,1032,51.98,22.22,10552,MOZAMBIQUE,585,1990.0,both,585.0,Low GDP
MOZAMBIQUE,Sorghum,1998-01-01,1032,51.98,22.22,6625,MOZAMBIQUE,585,1990.0,both,585.0,Low GDP
MOZAMBIQUE,Sweet potatoes,1998-01-01,1032,51.98,22.22,68182,MOZAMBIQUE,585,1990.0,both,585.0,Low GDP
MOZAMBIQUE,Wheat,1998-01-01,1032,51.98,22.22,11255,MOZAMBIQUE,585,1990.0,both,585.0,Low GDP
MOZAMBIQUE,Cassava,1999-01-01,1032,43.34,22.19,57964,MOZAMBIQUE,634,2000.0,both,634.0,Low GDP
MOZAMBIQUE,Maize,1999-01-01,1032,43.34,22.19,11596,MOZAMBIQUE,634,2000.0,both,634.0,Low GDP
MOZAMBIQUE,Potatoes,1999-01-01,1032,43.34,22.19,125402,MOZAMBIQUE,634,2000.0,both,634.0,Low GDP
MOZAMBIQUE,"Rice, paddy",1999-01-01,1032,43.34,22.19,10000,MOZAMBIQUE,634,2000.0,both,634.0,Low GDP
MOZAMBIQUE,Sorghum,1999-01-01,1032,43.34,22.19,5869,MOZAMBIQUE,634,2000.0,both,634.0,Low GDP
MOZAMBIQUE,Sweet potatoes,1999-01-01,1032,43.34,22.19,72727,MOZAMBIQUE,634,2000.0,both,634.0,Low GDP
MOZAMBIQUE,Wheat,1999-01-01,1032,43.34,22.19,11297,MOZAMBIQUE,634,2000.0,both,634.0,Low GDP
MOZAMBIQUE,Cassava,2000-01-01,1032,34.69,21.51,57911,MOZAMBIQUE,624,1990.0,both,624.0,Low GDP
MOZAMBIQUE,Maize,2000-01-01,1032,34.69,21.51,9399,MOZAMBIQUE,624,1990.0,both,624.0,Low GDP
MOZAMBIQUE,Potatoes,2000-01-01,1032,34.69,21.51,126562,MOZAMBIQUE,624,1990.0,both,624.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2000-01-01,1032,34.69,21.51,9816,MOZAMBIQUE,624,1990.0,both,624.0,Low GDP
MOZAMBIQUE,Sorghum,2000-01-01,1032,34.69,21.51,5798,MOZAMBIQUE,624,1990.0,both,624.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2000-01-01,1032,34.69,21.51,71667,MOZAMBIQUE,624,1990.0,both,624.0,Low GDP
MOZAMBIQUE,Wheat,2000-01-01,1032,34.69,21.51,10000,MOZAMBIQUE,624,1990.0,both,624.0,Low GDP
MOZAMBIQUE,Cassava,2001-01-01,1032,26.05,21.94,71627,MOZAMBIQUE,686,1980.0,both,686.0,Low GDP
MOZAMBIQUE,Maize,2001-01-01,1032,26.05,21.94,9580,MOZAMBIQUE,686,1980.0,both,686.0,Low GDP
MOZAMBIQUE,Potatoes,2001-01-01,1032,26.05,21.94,127711,MOZAMBIQUE,686,1980.0,both,686.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2001-01-01,1032,26.05,21.94,9582,MOZAMBIQUE,686,1980.0,both,686.0,Low GDP
MOZAMBIQUE,Sorghum,2001-01-01,1032,26.05,21.94,5738,MOZAMBIQUE,686,1980.0,both,686.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2001-01-01,1032,26.05,21.94,69231,MOZAMBIQUE,686,1980.0,both,686.0,Low GDP
MOZAMBIQUE,Wheat,2001-01-01,1032,26.05,21.94,10000,MOZAMBIQUE,686,1980.0,both,686.0,Low GDP
MOZAMBIQUE,Cassava,2002-01-01,1032,17.4,21.96,48556,MOZAMBIQUE,731,2040.0,both,731.0,Low GDP
MOZAMBIQUE,Maize,2002-01-01,1032,17.4,21.96,7065,MOZAMBIQUE,731,2040.0,both,731.0,Low GDP
MOZAMBIQUE,Potatoes,2002-01-01,1032,17.4,21.96,128843,MOZAMBIQUE,731,2040.0,both,731.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2002-01-01,1032,17.4,21.96,2789,MOZAMBIQUE,731,2040.0,both,731.0,Low GDP
MOZAMBIQUE,Sorghum,2002-01-01,1032,17.4,21.96,3954,MOZAMBIQUE,731,2040.0,both,731.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2002-01-01,1032,17.4,21.96,47289,MOZAMBIQUE,731,2040.0,both,731.0,Low GDP
MOZAMBIQUE,Wheat,2002-01-01,1032,17.4,21.96,10385,MOZAMBIQUE,731,2040.0,both,731.0,Low GDP
MOZAMBIQUE,Cassava,2004-01-01,1032,572.99,21.89,60017,MOZAMBIQUE,803,2060.0,both,803.0,Low GDP
MOZAMBIQUE,Maize,2004-01-01,1032,572.99,21.89,8085,MOZAMBIQUE,803,2060.0,both,803.0,Low GDP
MOZAMBIQUE,Potatoes,2004-01-01,1032,572.99,21.89,129868,MOZAMBIQUE,803,2060.0,both,803.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2004-01-01,1032,572.99,21.89,9604,MOZAMBIQUE,803,2060.0,both,803.0,Low GDP
MOZAMBIQUE,Sorghum,2004-01-01,1032,572.99,21.89,5663,MOZAMBIQUE,803,2060.0,both,803.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2004-01-01,1032,572.99,21.89,72000,MOZAMBIQUE,803,2060.0,both,803.0,Low GDP
MOZAMBIQUE,Wheat,2004-01-01,1032,572.99,21.89,10870,MOZAMBIQUE,803,2060.0,both,803.0,Low GDP
MOZAMBIQUE,Cassava,2005-01-01,1032,770.88,22.27,43155,MOZAMBIQUE,833,2040.0,both,833.0,Low GDP
MOZAMBIQUE,Maize,2005-01-01,1032,770.88,22.27,4950,MOZAMBIQUE,833,2040.0,both,833.0,Low GDP
MOZAMBIQUE,Potatoes,2005-01-01,1032,770.88,22.27,131341,MOZAMBIQUE,833,2040.0,both,833.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2005-01-01,1032,770.88,22.27,2034,MOZAMBIQUE,833,2040.0,both,833.0,Low GDP
MOZAMBIQUE,Sorghum,2005-01-01,1032,770.88,22.27,2980,MOZAMBIQUE,833,2040.0,both,833.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2005-01-01,1032,770.88,22.27,71869,MOZAMBIQUE,833,2040.0,both,833.0,Low GDP
MOZAMBIQUE,Wheat,2005-01-01,1032,770.88,22.27,11071,MOZAMBIQUE,833,2040.0,both,833.0,Low GDP
MOZAMBIQUE,Cassava,2006-01-01,1032,891.54,21.68,63907,MOZAMBIQUE,891,2110.0,both,891.0,Low GDP
MOZAMBIQUE,Maize,2006-01-01,1032,891.54,21.68,8387,MOZAMBIQUE,891,2110.0,both,891.0,Low GDP
MOZAMBIQUE,Potatoes,2006-01-01,1032,891.54,21.68,132353,MOZAMBIQUE,891,2110.0,both,891.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2006-01-01,1032,891.54,21.68,2729,MOZAMBIQUE,891,2110.0,both,891.0,Low GDP
MOZAMBIQUE,Sorghum,2006-01-01,1032,891.54,21.68,4961,MOZAMBIQUE,891,2110.0,both,891.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2006-01-01,1032,891.54,21.68,84629,MOZAMBIQUE,891,2110.0,both,891.0,Low GDP
MOZAMBIQUE,Wheat,2006-01-01,1032,891.54,21.68,12353,MOZAMBIQUE,891,2110.0,both,891.0,Low GDP
MOZAMBIQUE,Cassava,2007-01-01,1032,547.31,21.91,49902,MOZAMBIQUE,934,2080.0,both,934.0,Low GDP
MOZAMBIQUE,Maize,2007-01-01,1032,547.31,21.91,6813,MOZAMBIQUE,934,2080.0,both,934.0,Low GDP
MOZAMBIQUE,Potatoes,2007-01-01,1032,547.31,21.91,133333,MOZAMBIQUE,934,2080.0,both,934.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2007-01-01,1032,547.31,21.91,2845,MOZAMBIQUE,934,2080.0,both,934.0,Low GDP
MOZAMBIQUE,Sorghum,2007-01-01,1032,547.31,21.91,4314,MOZAMBIQUE,934,2080.0,both,934.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2007-01-01,1032,547.31,21.91,98901,MOZAMBIQUE,934,2080.0,both,934.0,Low GDP
MOZAMBIQUE,Wheat,2007-01-01,1032,547.31,21.91,11765,MOZAMBIQUE,934,2080.0,both,934.0,Low GDP
MOZAMBIQUE,Cassava,2008-01-01,1032,890.47,21.76,40254,MOZAMBIQUE,972,2160.0,both,972.0,Low GDP
MOZAMBIQUE,Maize,2008-01-01,1032,890.47,21.76,6177,MOZAMBIQUE,972,2160.0,both,972.0,Low GDP
MOZAMBIQUE,Potatoes,2008-01-01,1032,890.47,21.76,140000,MOZAMBIQUE,972,2160.0,both,972.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2008-01-01,1032,890.47,21.76,2836,MOZAMBIQUE,972,2160.0,both,972.0,Low GDP
MOZAMBIQUE,Sorghum,2008-01-01,1032,890.47,21.76,3291,MOZAMBIQUE,972,2160.0,both,972.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2008-01-01,1032,890.47,21.76,86946,MOZAMBIQUE,972,2160.0,both,972.0,Low GDP
MOZAMBIQUE,Wheat,2008-01-01,1032,890.47,21.76,12500,MOZAMBIQUE,972,2160.0,both,972.0,Low GDP
MOZAMBIQUE,Cassava,2009-01-01,1032,914.92,21.7,45215,MOZAMBIQUE,1000,2170.0,both,1000.0,Low GDP
MOZAMBIQUE,Maize,2009-01-01,1032,914.92,21.7,10000,MOZAMBIQUE,1000,2170.0,both,1000.0,Low GDP
MOZAMBIQUE,Potatoes,2009-01-01,1032,914.92,21.7,145000,MOZAMBIQUE,1000,2170.0,both,1000.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2009-01-01,1032,914.92,21.7,9835,MOZAMBIQUE,1000,2170.0,both,1000.0,Low GDP
MOZAMBIQUE,Sorghum,2009-01-01,1032,914.92,21.7,6224,MOZAMBIQUE,1000,2170.0,both,1000.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2009-01-01,1032,914.92,21.7,104287,MOZAMBIQUE,1000,2170.0,both,1000.0,Low GDP
MOZAMBIQUE,Wheat,2009-01-01,1032,914.92,21.7,12500,MOZAMBIQUE,1000,2170.0,both,1000.0,Low GDP
MOZAMBIQUE,Cassava,2010-01-01,1032,1187.1,22.1,77638,MOZAMBIQUE,1040,2240.0,both,1040.0,Low GDP
MOZAMBIQUE,Maize,2010-01-01,1032,1187.1,22.1,12024,MOZAMBIQUE,1040,2240.0,both,1040.0,Low GDP
MOZAMBIQUE,Potatoes,2010-01-01,1032,1187.1,22.1,142467,MOZAMBIQUE,1040,2240.0,both,1040.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2010-01-01,1032,1187.1,22.1,11365,MOZAMBIQUE,1040,2240.0,both,1040.0,Low GDP
MOZAMBIQUE,Sorghum,2010-01-01,1032,1187.1,22.1,6089,MOZAMBIQUE,1040,2240.0,both,1040.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2010-01-01,1032,1187.1,22.1,111841,MOZAMBIQUE,1040,2240.0,both,1040.0,Low GDP
MOZAMBIQUE,Wheat,2010-01-01,1032,1187.1,22.1,13367,MOZAMBIQUE,1040,2240.0,both,1040.0,Low GDP
MOZAMBIQUE,Cassava,2011-01-01,1032,766.93,21.69,78029,MOZAMBIQUE,1080,2260.0,both,1080.0,Low GDP
MOZAMBIQUE,Maize,2011-01-01,1032,766.93,21.69,12020,MOZAMBIQUE,1080,2260.0,both,1080.0,Low GDP
MOZAMBIQUE,Potatoes,2011-01-01,1032,766.93,21.69,142473,MOZAMBIQUE,1080,2260.0,both,1080.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2011-01-01,1032,766.93,21.69,11366,MOZAMBIQUE,1080,2260.0,both,1080.0,Low GDP
MOZAMBIQUE,Sorghum,2011-01-01,1032,766.93,21.69,6412,MOZAMBIQUE,1080,2260.0,both,1080.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2011-01-01,1032,766.93,21.69,118660,MOZAMBIQUE,1080,2260.0,both,1080.0,Low GDP
MOZAMBIQUE,Wheat,2011-01-01,1032,766.93,21.69,17042,MOZAMBIQUE,1080,2260.0,both,1080.0,Low GDP
MOZAMBIQUE,Cassava,2012-01-01,1032,766.93,21.92,107501,MOZAMBIQUE,1130,2300.0,both,1130.0,Low GDP
MOZAMBIQUE,Maize,2012-01-01,1032,766.93,21.92,14980,MOZAMBIQUE,1130,2300.0,both,1130.0,Low GDP
MOZAMBIQUE,Potatoes,2012-01-01,1032,766.93,21.92,143961,MOZAMBIQUE,1130,2300.0,both,1130.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2012-01-01,1032,766.93,21.92,5589,MOZAMBIQUE,1130,2300.0,both,1130.0,Low GDP
MOZAMBIQUE,Sorghum,2012-01-01,1032,766.93,21.92,4532,MOZAMBIQUE,1130,2300.0,both,1130.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2012-01-01,1032,766.93,21.92,164573,MOZAMBIQUE,1130,2300.0,both,1130.0,Low GDP
MOZAMBIQUE,Wheat,2012-01-01,1032,766.93,21.92,9958,MOZAMBIQUE,1130,2300.0,both,1130.0,Low GDP
MOZAMBIQUE,Cassava,2013-01-01,1032,766.93,21.37,46115,MOZAMBIQUE,1170,2280.0,both,1170.0,Low GDP
MOZAMBIQUE,Maize,2013-01-01,1032,766.93,21.37,6814,MOZAMBIQUE,1170,2280.0,both,1170.0,Low GDP
MOZAMBIQUE,Potatoes,2013-01-01,1032,766.93,21.37,135526,MOZAMBIQUE,1170,2280.0,both,1170.0,Low GDP
MOZAMBIQUE,"Rice, paddy",2013-01-01,1032,766.93,21.37,2824,MOZAMBIQUE,1170,2280.0,both,1170.0,Low GDP
MOZAMBIQUE,Sorghum,2013-01-01,1032,766.93,21.37,3572,MOZAMBIQUE,1170,2280.0,both,1170.0,Low GDP
MOZAMBIQUE,Sweet potatoes,2013-01-01,1032,766.93,21.37,209796,MOZAMBIQUE,1170,2280.0,both,1170.0,Low GDP
MOZAMBIQUE,Wheat,2013-01-01,1032,766.93,21.37,10951,MOZAMBIQUE,1170,2280.0,both,1170.0,Low GDP
NETHERLANDS,Maize,1990-01-01,778,9729.0,10.63,90909,NETHERLANDS,34.7k,3280.0,both,34700.0,High GDP
NETHERLANDS,Wheat,1990-01-01,778,9729.0,10.63,76528,NETHERLANDS,34.7k,3280.0,both,34700.0,High GDP
NETHERLANDS,Maize,1991-01-01,778,9338.0,9.32,80357,NETHERLANDS,35.3k,3340.0,both,35300.0,High GDP
NETHERLANDS,Wheat,1991-01-01,778,9338.0,9.32,76608,NETHERLANDS,35.3k,3340.0,both,35300.0,High GDP
NETHERLANDS,Maize,1992-01-01,778,9030.0,10.39,80256,NETHERLANDS,35.8k,3320.0,both,35800.0,High GDP
NETHERLANDS,Wheat,1992-01-01,778,9030.0,10.39,80154,NETHERLANDS,35.8k,3320.0,both,35800.0,High GDP
NETHERLANDS,Maize,1993-01-01,778,10505.0,9.47,90962,NETHERLANDS,36.1k,3320.0,both,36100.0,High GDP
NETHERLANDS,Wheat,1993-01-01,778,10505.0,9.47,87712,NETHERLANDS,36.1k,3320.0,both,36100.0,High GDP
NETHERLANDS,Maize,1994-01-01,778,8646.0,10.45,74865,NETHERLANDS,37.1k,3240.0,both,37100.0,High GDP
NETHERLANDS,Wheat,1994-01-01,778,8646.0,10.45,80674,NETHERLANDS,37.1k,3240.0,both,37100.0,High GDP
NETHERLANDS,Maize,1995-01-01,778,12601.0,10.25,70444,NETHERLANDS,38.1k,3360.0,both,38100.0,High GDP
NETHERLANDS,Wheat,1995-01-01,778,12601.0,10.25,86189,NETHERLANDS,38.1k,3360.0,both,38100.0,High GDP
NETHERLANDS,Maize,1996-01-01,778,8923.0,8.32,80000,NETHERLANDS,39.4k,3370.0,both,39400.0,High GDP
NETHERLANDS,Wheat,1996-01-01,778,8923.0,8.32,89612,NETHERLANDS,39.4k,3370.0,both,39400.0,High GDP
NETHERLANDS,Maize,1997-01-01,778,10568.0,10.03,50394,NETHERLANDS,41k,3270.0,both,41000.0,High GDP
NETHERLANDS,Wheat,1997-01-01,778,10568.0,10.03,77309,NETHERLANDS,41k,3270.0,both,41000.0,High GDP
NETHERLANDS,Maize,1998-01-01,778,11762.0,10.18,110000,NETHERLANDS,42.7k,3360.0,both,42700.0,High GDP
NETHERLANDS,Wheat,1998-01-01,778,11762.0,10.18,76956,NETHERLANDS,42.7k,3360.0,both,42700.0,High GDP
NETHERLANDS,Maize,1999-01-01,778,11152.0,10.74,70188,NETHERLANDS,44.7k,3280.0,both,44700.0,High GDP
NETHERLANDS,Wheat,1999-01-01,778,11152.0,10.74,83311,NETHERLANDS,44.7k,3280.0,both,44700.0,High GDP
NETHERLANDS,Maize,2000-01-01,778,11382.84,10.75,110000,NETHERLANDS,46.3k,3270.0,both,46300.0,High GDP
NETHERLANDS,Wheat,2000-01-01,778,11382.84,10.75,83592,NETHERLANDS,46.3k,3270.0,both,46300.0,High GDP
NETHERLANDS,Maize,2001-01-01,778,9424.73,10.24,88971,NETHERLANDS,47.1k,3250.0,both,47100.0,High GDP
NETHERLANDS,Wheat,2001-01-01,778,9424.73,10.24,79447,NETHERLANDS,47.1k,3250.0,both,47100.0,High GDP
NETHERLANDS,Maize,2002-01-01,778,9700.44,10.64,97046,NETHERLANDS,47k,3250.0,both,47000.0,High GDP
NETHERLANDS,Wheat,2002-01-01,778,9700.44,10.64,78145,NETHERLANDS,47k,3250.0,both,47000.0,High GDP
NETHERLANDS,Maize,2004-01-01,778,10655.4,10.27,84821,NETHERLANDS,47.8k,3200.0,both,47800.0,High GDP
NETHERLANDS,Wheat,2004-01-01,778,10655.4,10.27,89149,NETHERLANDS,47.8k,3200.0,both,47800.0,High GDP
NETHERLANDS,Maize,2005-01-01,778,10703.85,10.48,88201,NETHERLANDS,48.7k,3230.0,both,48700.0,High GDP
NETHERLANDS,Wheat,2005-01-01,778,10703.85,10.48,85932,NETHERLANDS,48.7k,3230.0,both,48700.0,High GDP
NETHERLANDS,Maize,2006-01-01,778,10461.35,10.97,91529,NETHERLANDS,50.3k,3210.0,both,50300.0,High GDP
NETHERLANDS,Wheat,2006-01-01,778,10461.35,10.97,83940,NETHERLANDS,50.3k,3210.0,both,50300.0,High GDP
NETHERLANDS,Maize,2007-01-01,778,12073.15,11.04,119482,NETHERLANDS,52.2k,3240.0,both,52200.0,High GDP
NETHERLANDS,Wheat,2007-01-01,778,12073.15,11.04,72714,NETHERLANDS,52.2k,3240.0,both,52200.0,High GDP
NETHERLANDS,Maize,2008-01-01,778,10777.08,10.42,114163,NETHERLANDS,53.1k,3230.0,both,53100.0,High GDP
NETHERLANDS,Wheat,2008-01-01,778,10777.08,10.42,87295,NETHERLANDS,53.1k,3230.0,both,53100.0,High GDP
NETHERLANDS,Maize,2009-01-01,778,9857.2,10.33,129954,NETHERLANDS,50.9k,3210.0,both,50900.0,High GDP
NETHERLANDS,Wheat,2009-01-01,778,9857.2,10.33,92919,NETHERLANDS,50.9k,3210.0,both,50900.0,High GDP
NETHERLANDS,Maize,2010-01-01,778,9586.03,8.84,117673,NETHERLANDS,51.4k,3210.0,both,51400.0,High GDP
NETHERLANDS,Wheat,2010-01-01,778,9586.03,8.84,89092,NETHERLANDS,51.4k,3210.0,both,51400.0,High GDP
NETHERLANDS,Maize,2011-01-01,778,10953.91,10.73,123355,NETHERLANDS,51.9k,3210.0,both,51900.0,High GDP
NETHERLANDS,Wheat,2011-01-01,778,10953.91,10.73,77812,NETHERLANDS,51.9k,3210.0,both,51900.0,High GDP
NETHERLANDS,Maize,2012-01-01,778,11348.39,10.08,123420,NETHERLANDS,51.2k,3230.0,both,51200.0,High GDP
NETHERLANDS,Wheat,2012-01-01,778,11348.39,10.08,85870,NETHERLANDS,51.2k,3230.0,both,51200.0,High GDP
NETHERLANDS,Maize,2013-01-01,778,10720.17,9.54,119446,NETHERLANDS,51k,3230.0,both,51000.0,High GDP
NETHERLANDS,Wheat,2013-01-01,778,10720.17,9.54,87412,NETHERLANDS,51k,3230.0,both,51000.0,High GDP
NIGER,Cassava,1990-01-01,151,62.0,29.71,88688,NIGER,1050,2280.0,both,1050.0,Low GDP
NIGER,Maize,1990-01-01,151,62.0,29.71,3139,NIGER,1050,2280.0,both,1050.0,Low GDP
NIGER,Potatoes,1990-01-01,151,62.0,29.71,100000,NIGER,1050,2280.0,both,1050.0,Low GDP
NIGER,"Rice, paddy",1990-01-01,151,62.0,29.71,31432,NIGER,1050,2280.0,both,1050.0,Low GDP
NIGER,Sorghum,1990-01-01,151,62.0,29.71,1257,NIGER,1050,2280.0,both,1050.0,Low GDP
NIGER,Sweet potatoes,1990-01-01,151,62.0,29.71,87500,NIGER,1050,2280.0,both,1050.0,Low GDP
NIGER,Wheat,1990-01-01,151,62.0,29.71,28889,NIGER,1050,2280.0,both,1050.0,Low GDP
NIGER,Cassava,1991-01-01,151,62.0,29.4,97154,NIGER,1030,2090.0,both,1030.0,Low GDP
NIGER,Maize,1991-01-01,151,62.0,29.4,6629,NIGER,1030,2090.0,both,1030.0,Low GDP
NIGER,Potatoes,1991-01-01,151,62.0,29.4,204348,NIGER,1030,2090.0,both,1030.0,Low GDP
NIGER,"Rice, paddy",1991-01-01,151,62.0,29.4,35605,NIGER,1030,2090.0,both,1030.0,Low GDP
NIGER,Sorghum,1991-01-01,151,62.0,29.4,1449,NIGER,1030,2090.0,both,1030.0,Low GDP
NIGER,Sweet potatoes,1991-01-01,151,62.0,29.4,112317,NIGER,1030,2090.0,both,1030.0,Low GDP
NIGER,Wheat,1991-01-01,151,62.0,29.4,26000,NIGER,1030,2090.0,both,1030.0,Low GDP
NIGER,Cassava,1992-01-01,151,62.0,28.99,109000,NIGER,994,2070.0,both,994.0,Low GDP
NIGER,Maize,1992-01-01,151,62.0,28.99,20000,NIGER,994,2070.0,both,994.0,Low GDP
NIGER,Potatoes,1992-01-01,151,62.0,28.99,267308,NIGER,994,2070.0,both,994.0,Low GDP
NIGER,"Rice, paddy",1992-01-01,151,62.0,28.99,32828,NIGER,994,2070.0,both,994.0,Low GDP
NIGER,Sorghum,1992-01-01,151,62.0,28.99,1541,NIGER,994,2070.0,both,994.0,Low GDP
NIGER,Sweet potatoes,1992-01-01,151,62.0,28.99,103275,NIGER,994,2070.0,both,994.0,Low GDP
NIGER,Wheat,1992-01-01,151,62.0,28.99,28000,NIGER,994,2070.0,both,994.0,Low GDP
NIGER,Cassava,1993-01-01,151,62.0,29.64,116500,NIGER,970,2040.0,both,970.0,Low GDP
NIGER,Maize,1993-01-01,151,62.0,29.64,40000,NIGER,970,2040.0,both,970.0,Low GDP
NIGER,Potatoes,1993-01-01,151,62.0,29.64,224600,NIGER,970,2040.0,both,970.0,Low GDP
NIGER,"Rice, paddy",1993-01-01,151,62.0,29.64,26233,NIGER,970,2040.0,both,970.0,Low GDP
NIGER,Sorghum,1993-01-01,151,62.0,29.64,1341,NIGER,970,2040.0,both,970.0,Low GDP
NIGER,Sweet potatoes,1993-01-01,151,62.0,29.64,102158,NIGER,970,2040.0,both,970.0,Low GDP
NIGER,Wheat,1993-01-01,151,62.0,29.64,22000,NIGER,970,2040.0,both,970.0,Low GDP
NIGER,Cassava,1994-01-01,151,62.0,29.05,118909,NIGER,963,1990.0,both,963.0,Low GDP
NIGER,Maize,1994-01-01,151,62.0,29.05,8309,NIGER,963,1990.0,both,963.0,Low GDP
NIGER,Potatoes,1994-01-01,151,62.0,29.05,206531,NIGER,963,1990.0,both,963.0,Low GDP
NIGER,"Rice, paddy",1994-01-01,151,62.0,29.05,22143,NIGER,963,1990.0,both,963.0,Low GDP
NIGER,Sorghum,1994-01-01,151,62.0,29.05,1518,NIGER,963,1990.0,both,963.0,Low GDP
NIGER,Sweet potatoes,1994-01-01,151,62.0,29.05,109463,NIGER,963,1990.0,both,963.0,Low GDP
NIGER,Wheat,1994-01-01,151,62.0,29.05,28800,NIGER,963,1990.0,both,963.0,Low GDP
NIGER,Cassava,1995-01-01,151,62.0,29.56,129500,NIGER,937,2060.0,both,937.0,Low GDP
NIGER,Maize,1995-01-01,151,62.0,29.56,12642,NIGER,937,2060.0,both,937.0,Low GDP
NIGER,Potatoes,1995-01-01,151,62.0,29.56,170789,NIGER,937,2060.0,both,937.0,Low GDP
NIGER,"Rice, paddy",1995-01-01,151,62.0,29.56,24286,NIGER,937,2060.0,both,937.0,Low GDP
NIGER,Sorghum,1995-01-01,151,62.0,29.56,2160,NIGER,937,2060.0,both,937.0,Low GDP
NIGER,Sweet potatoes,1995-01-01,151,62.0,29.56,107884,NIGER,937,2060.0,both,937.0,Low GDP
NIGER,Wheat,1995-01-01,151,62.0,29.56,34444,NIGER,937,2060.0,both,937.0,Low GDP
NIGER,Cassava,1996-01-01,151,22.0,29.71,129865,NIGER,919,2100.0,both,919.0,Low GDP
NIGER,Maize,1996-01-01,151,22.0,29.71,7250,NIGER,919,2100.0,both,919.0,Low GDP
NIGER,Potatoes,1996-01-01,151,22.0,29.71,159195,NIGER,919,2100.0,both,919.0,Low GDP
NIGER,"Rice, paddy",1996-01-01,151,22.0,29.71,16254,NIGER,919,2100.0,both,919.0,Low GDP
NIGER,Sorghum,1996-01-01,151,22.0,29.71,1281,NIGER,919,2100.0,both,919.0,Low GDP
NIGER,Sweet potatoes,1996-01-01,151,22.0,29.71,93095,NIGER,919,2100.0,both,919.0,Low GDP
NIGER,Wheat,1996-01-01,151,22.0,29.71,21250,NIGER,919,2100.0,both,919.0,Low GDP
NIGER,Cassava,1997-01-01,151,34.0,29.73,150581,NIGER,902,2170.0,both,902.0,Low GDP
NIGER,Maize,1997-01-01,151,34.0,29.73,10269,NIGER,902,2170.0,both,902.0,Low GDP
NIGER,Potatoes,1997-01-01,151,34.0,29.73,124128,NIGER,902,2170.0,both,902.0,Low GDP
NIGER,"Rice, paddy",1997-01-01,151,34.0,29.73,20244,NIGER,902,2170.0,both,902.0,Low GDP
NIGER,Sorghum,1997-01-01,151,34.0,29.73,2177,NIGER,902,2170.0,both,902.0,Low GDP
NIGER,Sweet potatoes,1997-01-01,151,34.0,29.73,180240,NIGER,902,2170.0,both,902.0,Low GDP
NIGER,Wheat,1997-01-01,151,34.0,29.73,20000,NIGER,902,2170.0,both,902.0,Low GDP
NIGER,Cassava,1998-01-01,151,36.0,29.97,159723,NIGER,965,2190.0,both,965.0,Low GDP
NIGER,Maize,1998-01-01,151,36.0,29.97,15173,NIGER,965,2190.0,both,965.0,Low GDP
NIGER,Potatoes,1998-01-01,151,36.0,29.97,169913,NIGER,965,2190.0,both,965.0,Low GDP
NIGER,"Rice, paddy",1998-01-01,151,36.0,29.97,29100,NIGER,965,2190.0,both,965.0,Low GDP
NIGER,Sorghum,1998-01-01,151,36.0,29.97,2244,NIGER,965,2190.0,both,965.0,Low GDP
NIGER,Sweet potatoes,1998-01-01,151,36.0,29.97,155556,NIGER,965,2190.0,both,965.0,Low GDP
NIGER,Wheat,1998-01-01,151,36.0,29.97,21882,NIGER,965,2190.0,both,965.0,Low GDP
NIGER,Cassava,1999-01-01,151,26.0,29.65,181890,NIGER,935,2220.0,both,935.0,Low GDP
NIGER,Maize,1999-01-01,151,26.0,29.65,3242,NIGER,935,2220.0,both,935.0,Low GDP
NIGER,Potatoes,1999-01-01,151,26.0,29.65,101200,NIGER,935,2220.0,both,935.0,Low GDP
NIGER,"Rice, paddy",1999-01-01,151,26.0,29.65,41112,NIGER,935,2220.0,both,935.0,Low GDP
NIGER,Sorghum,1999-01-01,151,26.0,29.65,2268,NIGER,935,2220.0,both,935.0,Low GDP
NIGER,Sweet potatoes,1999-01-01,151,26.0,29.65,206250,NIGER,935,2220.0,both,935.0,Low GDP
